c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,label
0.654680073261261,0.8289443254470825,5.146003445588576e-07,0.5992381572723389,0.7954089641571045,-0.04886059835553169,0.5744715332984924,0.7288763523101807,-0.07304968684911728,0.6145633459091187,0.6758262515068054,-0.09273670613765717,0.6641553640365601,0.6368976831436157,-0.10812869668006897,0.5687987208366394,0.6191180944442749,-0.04192882031202316,0.538192093372345,0.5313906669616699,-0.07826690375804901,0.5203326940536499,0.473417192697525,-0.0973917618393898,0.5080803036689758,0.4237121641635895,-0.10739456862211227,0.6223232746124268,0.6139715909957886,-0.03791915997862816,0.6418410539627075,0.5156989097595215,-0.07414194196462631,0.6506029367446899,0.4507136940956116,-0.08647040277719498,0.6615365743637085,0.38820880651474,-0.08778455853462219,0.664950966835022,0.637971043586731,-0.04083416610956192,0.6699623465538025,0.6365293264389038,-0.08988014608621597,0.6474810242652893,0.7005777955055237,-0.0906481072306633,0.6445411443710327,0.7220112085342407,-0.07656927406787872,0.6992629170417786,0.6772871613502502,-0.04774356633424759,0.6911393404006958,0.6847595572471619,-0.082010418176651,0.6705477237701416,0.7282010316848755,-0.07897863537073135,0.667454183101654,0.7359354496002197,-0.06849144399166107,1
0.6524887681007385,0.8273302912712097,4.30737031820172e-07,0.5972291231155396,0.7945443391799927,-0.04415920749306679,0.5727483630180359,0.725613534450531,-0.06566295772790909,0.6106990575790405,0.6737837791442871,-0.08323560655117035,0.6596446633338928,0.6390587687492371,-0.09697359800338745,0.5685840845108032,0.6175922751426697,-0.041019465774297714,0.5386524796485901,0.5320088267326355,-0.074795201420784,0.5218407511711121,0.4752311706542969,-0.09212913364171982,0.5094170570373535,0.4266286790370941,-0.10142403841018677,0.6207759380340576,0.6129394769668579,-0.03834005445241928,0.6410625576972961,0.5140210390090942,-0.07190603017807007,0.6502320766448975,0.4490835964679718,-0.08305110037326813,0.6604140996932983,0.39014774560928345,-0.08439111709594727,0.6630037426948547,0.6371307969093323,-0.04146798700094223,0.6663656830787659,0.6354060173034668,-0.08671677112579346,0.6447141766548157,0.698272705078125,-0.08610622584819794,0.6415098309516907,0.7247048020362854,-0.0725506916642189,0.6967300176620483,0.6763809323310852,-0.04824223741889,0.684407651424408,0.6856520771980286,-0.08111002296209335,0.6658660769462585,0.7286050319671631,-0.07772713154554367,0.6647266745567322,0.7396414279937744,-0.06752856820821762,1
0.6535429954528809,0.8316183090209961,5.095516826258972e-07,0.5984122157096863,0.7965003252029419,-0.0432741679251194,0.5721338987350464,0.7291058301925659,-0.06581312417984009,0.6115404367446899,0.6737186908721924,-0.08497100323438644,0.6597302556037903,0.6367604732513428,-0.10037961602210999,0.5682737827301025,0.6199946999549866,-0.04074551910161972,0.5376617312431335,0.5312122106552124,-0.07664042711257935,0.5196463465690613,0.4741624593734741,-0.0961005836725235,0.5063638687133789,0.42616283893585205,-0.10650370270013809,0.6202324628829956,0.6150928139686584,-0.03922056406736374,0.640376091003418,0.5169923305511475,-0.0743788331747055,0.6505149602890015,0.45094794034957886,-0.08719057589769363,0.6609939932823181,0.3904436528682709,-0.08941169828176498,0.6621996164321899,0.6394442319869995,-0.043692849576473236,0.6666073799133301,0.6416088938713074,-0.0892452821135521,0.6446399688720703,0.7019525766372681,-0.08934670686721802,0.6390396952629089,0.7254229784011841,-0.07606545835733414,0.6955043077468872,0.6803730130195618,-0.05198339372873306,0.6855090260505676,0.695693850517273,-0.08423176407814026,0.6657478213310242,0.7352722883224487,-0.08127579092979431,0.6613866090774536,0.7436509132385254,-0.07124673575162888,1
0.6505478024482727,0.823069155216217,4.641197222099436e-07,0.5939437747001648,0.793739914894104,-0.046409472823143005,0.5686142444610596,0.7272802591323853,-0.070189468562603,0.6064943075180054,0.6730526685714722,-0.08973446488380432,0.6564551591873169,0.6353588104248047,-0.10501052439212799,0.564552366733551,0.619468629360199,-0.04355297610163689,0.5345942378044128,0.5331106781959534,-0.08025271445512772,0.5161863565444946,0.47603338956832886,-0.0991910919547081,0.5031075477600098,0.42569398880004883,-0.1094999611377716,0.6183285713195801,0.6129742860794067,-0.04064173251390457,0.6379854083061218,0.514470636844635,-0.07707932591438293,0.6457825303077698,0.44998806715011597,-0.08912994712591171,0.6563822031021118,0.386968195438385,-0.09065939486026764,0.6613771319389343,0.6354967951774597,-0.043977219611406326,0.6621941924095154,0.6342480182647705,-0.09076076745986938,0.6386232376098633,0.6973180770874023,-0.08909949660301208,0.6365469694137573,0.7180162668228149,-0.07457306981086731,0.6959540843963623,0.6733189821243286,-0.05136795714497566,0.682026207447052,0.6840102076530457,-0.08402547985315323,0.6625560522079468,0.7259051203727722,-0.08015644550323486,0.6623781323432922,0.7317156791687012,-0.069756880402565,1
0.6443729996681213,0.828266978263855,3.607656537951698e-07,0.5936853885650635,0.7920434474945068,-0.044591329991817474,0.5713527202606201,0.7213204503059387,-0.06678889691829681,0.6076313257217407,0.6673717498779297,-0.08467534184455872,0.6550003886222839,0.633034348487854,-0.09855534136295319,0.5662493705749512,0.6168391704559326,-0.04527708888053894,0.5367491245269775,0.5284114480018616,-0.08288730680942535,0.5177103281021118,0.4726846218109131,-0.10344058275222778,0.5031211376190186,0.42313259840011597,-0.11507918685674667,0.6171345710754395,0.6121439933776855,-0.042283300310373306,0.6348000764846802,0.5144544243812561,-0.08010029792785645,0.6443451046943665,0.45159149169921875,-0.0949999988079071,0.6559340953826904,0.3894030451774597,-0.09915968775749207,0.6597654223442078,0.6368629336357117,-0.044626664370298386,0.6629691123962402,0.6444772481918335,-0.09096063673496246,0.6413300037384033,0.7042266726493835,-0.0909571573138237,0.6390180587768555,0.7230180501937866,-0.07853524386882782,0.6940550208091736,0.6769607067108154,-0.050715118646621704,0.6809094548225403,0.6952676177024841,-0.08379903435707092,0.6636336445808411,0.7362819314002991,-0.08093947172164917,0.664260983467102,0.7409186363220215,-0.07159857451915741,1
0.6505603194236755,0.8269191980361938,4.577676975259237e-07,0.5955734252929688,0.7930053472518921,-0.04223787039518356,0.5680258870124817,0.7267370820045471,-0.06407483667135239,0.6029641628265381,0.673934280872345,-0.08283045142889023,0.6506253480911255,0.6368860602378845,-0.09781208634376526,0.5631189346313477,0.6176225543022156,-0.03825388848781586,0.533052384853363,0.5319213271141052,-0.07284624129533768,0.5153448581695557,0.47580525279045105,-0.09088476747274399,0.5024476051330566,0.42708098888397217,-0.10020095109939575,0.615740180015564,0.6110711693763733,-0.03683500736951828,0.63532555103302,0.5146686434745789,-0.07021981477737427,0.6440424919128418,0.4494410753250122,-0.08117897063493729,0.6538528203964233,0.387344092130661,-0.08224187046289444,0.6585406064987183,0.6328359246253967,-0.04153754934668541,0.6618829965591431,0.6312065720558167,-0.08637242764234543,0.6414275765419006,0.6946589350700378,-0.08619306981563568,0.6379884481430054,0.7192624807357788,-0.0727526992559433,0.6935881972312927,0.6707383990287781,-0.049886755645275116,0.6828955411911011,0.68204665184021,-0.08094912022352219,0.6629292368888855,0.724259614944458,-0.07726293057203293,0.6592033505439758,0.7337652444839478,-0.0670032650232315,1
0.6505385637283325,0.8281604647636414,5.516886290024559e-07,0.5974333882331848,0.7967549562454224,-0.0439084954559803,0.5714415311813354,0.7305279970169067,-0.06692676991224289,0.6097174882888794,0.6751383543014526,-0.08640066534280777,0.6570969820022583,0.6368274688720703,-0.10162515938282013,0.5649442672729492,0.6210335493087769,-0.03763508051633835,0.5365815758705139,0.5325754880905151,-0.07313013076782227,0.5179184675216675,0.47641265392303467,-0.09258320182561874,0.5039383172988892,0.42840057611465454,-0.10274025797843933,0.6169421076774597,0.6152094006538391,-0.035687386989593506,0.6349653005599976,0.5169714093208313,-0.07002057880163193,0.6436989903450012,0.45057880878448486,-0.0835026353597641,0.6548078060150146,0.3869578540325165,-0.08605365455150604,0.6595039367675781,0.639350175857544,-0.040034323930740356,0.6603875160217285,0.6396892070770264,-0.08450979739427567,0.6399326324462891,0.6965000629425049,-0.08562292903661728,0.6370707750320435,0.7156445384025574,-0.07295817881822586,0.6931503415107727,0.6787039637565613,-0.04822689667344093,0.6790067553520203,0.6898890733718872,-0.07873068004846573,0.6617551445960999,0.7267217636108398,-0.0754750445485115,0.6610088348388672,0.7321149706840515,-0.06529639661312103,1
0.6802066564559937,0.849782407283783,5.971843961560808e-07,0.6250655055046082,0.8133653402328491,-0.04310072958469391,0.6006892323493958,0.7443519234657288,-0.06342853605747223,0.6417664885520935,0.6908215880393982,-0.08084108680486679,0.6891024708747864,0.6569353342056274,-0.09516136348247528,0.5924689769744873,0.6356582641601562,-0.03190008923411369,0.5639883279800415,0.543673038482666,-0.061785727739334106,0.54808109998703,0.4832460880279541,-0.07898785918951035,0.5377769470214844,0.4332294464111328,-0.08802501112222672,0.6449394226074219,0.6319148540496826,-0.029413659125566483,0.6642873883247375,0.5301755666732788,-0.058719806373119354,0.6765155792236328,0.46018439531326294,-0.07128816097974777,0.6900445222854614,0.3988252878189087,-0.07402394711971283,0.6878719329833984,0.6578580141067505,-0.033203545957803726,0.6905797719955444,0.6317585706710815,-0.07971882820129395,0.6720203161239624,0.6952909231185913,-0.08518553525209427,0.6694746613502502,0.7326545119285583,-0.07398349046707153,0.7225803732872009,0.6985628008842468,-0.03991429880261421,0.7110028862953186,0.6821531653404236,-0.07589643448591232,0.69227135181427,0.725002110004425,-0.07513561099767685,0.6901178359985352,0.7497105598449707,-0.06505607068538666,1
0.7063753008842468,0.8464214205741882,4.567672533539735e-07,0.6571578979492188,0.8048018217086792,-0.041397783905267715,0.6351210474967957,0.7312933802604675,-0.05871620774269104,0.6782088279724121,0.6749510169029236,-0.07351527363061905,0.7258739471435547,0.6393783688545227,-0.08567441999912262,0.6310102939605713,0.6209158897399902,-0.025639435276389122,0.5998920798301697,0.5286357998847961,-0.05385448411107063,0.585515558719635,0.47041064500808716,-0.07006757706403732,0.5761978626251221,0.42344266176223755,-0.07797036319971085,0.6819368600845337,0.6229482293128967,-0.02304702252149582,0.7030000686645508,0.5175673365592957,-0.04990309476852417,0.7149383425712585,0.4514703154563904,-0.060821305960416794,0.7267270088195801,0.3960578441619873,-0.06207001954317093,0.7225848436355591,0.6521559953689575,-0.026692094281315804,0.7258939146995544,0.6263075470924377,-0.0709352120757103,0.7044578194618225,0.6861804723739624,-0.07474503666162491,0.6980599164962769,0.7220808863639832,-0.06271667778491974,0.7536916732788086,0.6970729231834412,-0.03322453424334526,0.7446569800376892,0.6794626116752625,-0.06622258573770523,0.7227411866188049,0.7199198603630066,-0.06241541728377342,0.7144268155097961,0.7438368201255798,-0.050359684973955154,1
0.6904304027557373,0.8369826078414917,5.310836286298581e-07,0.6417833566665649,0.7908575534820557,-0.04129995405673981,0.6196162700653076,0.7187114357948303,-0.05957881361246109,0.6620199680328369,0.6600620150566101,-0.07608825713396072,0.7099447846412659,0.622440755367279,-0.08927756547927856,0.6120207905769348,0.6061353087425232,-0.019182603806257248,0.5843957662582397,0.5141811966896057,-0.04810893535614014,0.5717154145240784,0.4566410779953003,-0.06550981104373932,0.5613910555839539,0.4095150828361511,-0.07394451647996902,0.6628932356834412,0.6064462065696716,-0.016940860077738762,0.6853427290916443,0.5046874284744263,-0.045118097215890884,0.7007282376289368,0.43900156021118164,-0.057699065655469894,0.7136562466621399,0.3816288709640503,-0.060082972049713135,0.703324019908905,0.6318145394325256,-0.02196654863655567,0.7082218527793884,0.6121568083763123,-0.06677038967609406,0.6887105107307434,0.6698355674743652,-0.07307349890470505,0.6814811825752258,0.7022736072540283,-0.06255203485488892,0.7363054752349854,0.6707227230072021,-0.03021997958421707,0.7297833561897278,0.6618899703025818,-0.06126224249601364,0.7080012559890747,0.700509250164032,-0.05954699218273163,0.6983544826507568,0.7200462222099304,-0.04970831796526909,1
0.6859513521194458,0.8196606636047363,-3.0577629317463106e-09,0.6364007592201233,0.7925525903701782,-0.04380122944712639,0.615699827671051,0.7168697118759155,-0.06369961053133011,0.6587854623794556,0.6576864123344421,-0.07890818268060684,0.7055183053016663,0.6226532459259033,-0.09061921387910843,0.6036167740821838,0.6022960543632507,-0.034399647265672684,0.583036482334137,0.5132514238357544,-0.0645708218216896,0.5685276389122009,0.45558029413223267,-0.08147107064723969,0.5587603449821472,0.4052603244781494,-0.09359101206064224,0.6507314443588257,0.6075282692909241,-0.029339922592043877,0.6686634421348572,0.5678775906562805,-0.07242949306964874,0.6723860502243042,0.6255943179130554,-0.08124746382236481,0.6718813180923462,0.6535634994506836,-0.07678115367889404,0.6938931941986084,0.6316161155700684,-0.030277198180556297,0.7109695672988892,0.6206116080284119,-0.07529144734144211,0.6934691667556763,0.6849186420440674,-0.0703873559832573,0.6819831132888794,0.6972953081130981,-0.055793676525354385,0.7286770343780518,0.6665903925895691,-0.03490559756755829,0.7348370552062988,0.6622191071510315,-0.0676068365573883,0.7146807312965393,0.7107772827148438,-0.06527344137430191,0.7021769285202026,0.7181421518325806,-0.05638346076011658,1
0.6836358904838562,0.8151562213897705,3.096252214618289e-07,0.6357388496398926,0.7921838760375977,-0.04131590947508812,0.6145558953285217,0.7152302265167236,-0.05995478108525276,0.6561287641525269,0.6516503691673279,-0.0740436390042305,0.7034320831298828,0.6154410243034363,-0.08544658869504929,0.6014848947525024,0.6067816019058228,-0.03452318534255028,0.5805712938308716,0.515809178352356,-0.06226782500743866,0.5667614936828613,0.4536418318748474,-0.07896202057600021,0.554286539554596,0.40156176686286926,-0.09084704518318176,0.6480125188827515,0.6094179153442383,-0.030416686087846756,0.6594768762588501,0.5337961316108704,-0.06216235086321831,0.6716702580451965,0.5372581481933594,-0.07121766358613968,0.68201744556427,0.5300726294517517,-0.07111888378858566,0.689354419708252,0.6347350478172302,-0.03165312483906746,0.7027300000190735,0.6077247858047485,-0.07372201234102249,0.6871564388275146,0.66959148645401,-0.071412593126297,0.6798534989356995,0.6923248767852783,-0.05872384458780289,0.7236642241477966,0.6728625893592834,-0.03580328822135925,0.72613126039505,0.6523078083992004,-0.06983355432748795,0.7075214982032776,0.6982927918434143,-0.0672098696231842,0.6968511939048767,0.71564120054245,-0.0577545240521431,1
0.679089367389679,0.8189751505851746,2.568052082096983e-07,0.6299123167991638,0.7840801477432251,-0.0405133031308651,0.6113453507423401,0.7068132162094116,-0.05797852203249931,0.6536270976066589,0.6474249958992004,-0.07148414850234985,0.7003933787345886,0.6117389798164368,-0.0823279321193695,0.5981118679046631,0.604247510433197,-0.028177734464406967,0.5744525194168091,0.5164655447006226,-0.0541241317987442,0.5604857206344604,0.4554387927055359,-0.06935641914606094,0.5509910583496094,0.4037318825721741,-0.07967541366815567,0.6452377438545227,0.609839141368866,-0.024363437667489052,0.6539177894592285,0.5362671613693237,-0.05514415353536606,0.6638492941856384,0.536597728729248,-0.06442959606647491,0.67469322681427,0.5315976142883301,-0.06386517733335495,0.6865131258964539,0.6373659372329712,-0.02625657618045807,0.6965712904930115,0.6104154586791992,-0.06907130777835846,0.679027795791626,0.668422281742096,-0.0698099359869957,0.6733329892158508,0.6919783353805542,-0.058306556195020676,0.7206661105155945,0.6757400035858154,-0.030882788822054863,0.718793511390686,0.6558762192726135,-0.06489724665880203,0.6980293989181519,0.6989642977714539,-0.06415936350822449,0.6887922286987305,0.7171705365180969,-0.05574609339237213,1
